20.6934	20.2398	4.95891	20	20
40.6052	20.387	4.38468	40	20
60.6129	20.5317	4.01905	60	20
80.6027	20.6997	3.76579	80	20
100.577	20.8751	3.63857	100	20
120.547	21.0485	3.65724	120	20
140.525	21.2302	3.86325	140	20
160.533	21.4371	4.24654	160	20
180.529	21.6501	4.75378	180	20
20.4987	40.1799	3.39633	20	40
40.4236	40.3236	2.73528	40	40
60.416	40.4631	2.27646	60	40
80.4149	40.6195	1.97017	80	40
100.398	40.791	1.81577	100	40
120.376	40.9669	1.85124	120	40
140.369	41.1559	2.10664	140	40
160.37	41.3676	2.54869	160	40
180.359	41.5846	3.11724	180	40
20.2916	60.1233	1.84316	20	60
40.2456	60.261	1.13843	40	60
60.2267	60.3963	0.583797	60	60
80.2218	60.5422	0.192072	80	60
100.218	60.707	-0.00701762	100	60
120.216	60.8879	0.0518134	120	60
140.211	61.0833	0.369893	140	60
160.203	61.3001	0.891972	160	60
180.188	61.5214	1.5481	180	60
20.0829	80.0766	0.298122	20	80
40.0505	80.2027	0.414726	40	80
60.0447	80.3354	0.978007	60	80
80.0358	80.4797	1.40207	80	80
100.032	80.6367	1.68383	100	80
120.043	80.795	1.79272	120	80
140.055	80.9649	1.65698	140	80
160.043	81.1855	1.19167	160	80
180.014	81.4742	0.15221	180	80
19.8654	100.009	1.2114	20	100
39.8533	100.146	1.90502	40	100
59.861	100.28	2.49285	60	100
79.8578	100.42	2.96956	80	100
99.8431	100.574	3.33531	100	100
119.843	100.735	3.5744	120	100
139.868	100.883	3.65488	140	100
159.894	101.041	3.49629	160	100
179.878	101.263	3.03974	180	100
19.6585	119.947	2.71096	20	120
39.6561	120.09	3.39531	40	120
59.6692	120.226	3.99689	60	120
79.6763	120.362	4.51046	80	120
99.6678	120.509	4.93256	100	120
119.652	120.669	5.25441	120	120
139.664	120.824	5.45539	140	120
159.708	120.956	5.51062	160	120
179.733	121.117	5.3356	180	120
19.4547	139.89	4.20551	20	140
39.4589	140.033	4.8856	40	140
59.4826	140.169	5.49936	60	140
79.4879	140.307	6.03684	80	140
99.4903	140.446	6.49683	100	140
119.472	140.603	6.87459	120	140
139.461	140.767	7.15885	140	140
159.478	140.92	7.33419	160	140
179.538	141.04	7.36447	180	140
19.2509	159.833	5.70006	20	160
39.2617	159.976	6.37589	40	160
59.274	160.119	6.99484	60	160
79.3049	160.249	7.5511	80	160
99.3079	160.388	8.04291	100	160
119.298	160.536	8.46071	120	160
139.274	160.701	8.80295	140	160
159.279	160.858	9.05772	160	160
179.315	160.996	9.20772	180	160
19.0471	179.776	7.1946	20	180
39.0645	179.92	7.86618	40	180
59.0823	180.062	8.48908	60	180
79.1011	180.199	9.0614	80	180
99.1268	180.329	9.57273	100	180
119.123	180.473	10.0241	120	180
139.097	180.633	10.4095	140	180
159.084	180.798	10.7231	160	180
179.09	180.956	10.9483	180	180
