21.6054	22.5421	-17.3942	20	20
41.5638	22.7479	-16.2053	40	20
61.5266	23.0856	-15.3522	60	20
81.4878	23.6342	-15.0233	80	20
101.458	24.5725	-15.6548	100	20
121.394	25.7623	-16.7935	120	20
141.286	27.1526	-18.3137	140	20
161.116	28.7338	-20.1985	160	20
180.893	30.4943	-22.4461	180	20
21.0398	41.5387	-11.1322	20	40
40.9851	41.6276	-9.63084	40	40
60.942	41.787	-8.32953	60	40
80.9068	42.0854	-7.3888	80	40
100.881	42.6105	-7.03678	100	40
120.852	43.5468	-7.65993	120	40
140.766	44.8283	-8.97023	140	40
160.611	46.3783	-10.7954	160	40
180.372	48.1643	-13.0942	180	40
20.5223	60.7084	-5.41878	20	60
40.4444	60.7168	-3.65609	40	60
60.3743	60.7485	-1.97903	60	60
80.3194	60.8493	-0.506054	80	60
100.287	61.0852	0.574646	100	60
120.275	61.5868	0.949693	120	60
140.238	62.5462	0.289292	140	60
160.105	64.0227	-1.39232	160	60
179.861	65.8665	-3.80052	180	60
20.1014	80.1321	-0.746404	20	80
0	0	0	40	80
59.9935	80.2743	-2.03909	60	80
79.979	80.5099	-2.44153	80	80
99.9828	80.8193	-2.38132	100	80
119.984	81.1988	-1.81682	120	80
139.952	81.6712	-0.649276	140	80
159.847	82.2933	1.23622	160	80
179.326	83.6443	5.30198	180	80
19.7439	99.7799	-2.95994	20	100
39.7095	99.837	-4.48081	40	100
59.6858	100.015	-5.21432	60	100
79.6706	100.271	-5.5102	80	100
99.6732	100.581	-5.4648	100	100
119.69	100.931	-5.09463	120	100
139.691	101.344	-4.24847	140	100
159.649	101.838	-2.95733	160	100
179.552	102.442	-1.16996	180	100
19.3947	119.437	-6.61791	20	120
39.4056	119.556	-7.80028	40	120
59.3721	119.761	-8.34732	60	120
79.3622	120.031	-8.57888	80	120
99.3683	120.34	-8.54546	100	120
119.379	120.686	-8.25313	120	120
139.405	121.059	-7.6444	140	120
159.397	121.499	-6.61497	160	120
179.347	122.004	-5.26538	180	120
0	0	0	20	140
39.0976	139.29	-11.0132	40	140
59.0656	139.517	-11.4431	60	140
79.0539	139.792	-11.6476	80	140
99.0633	140.099	-11.6261	100	140
119.08	140.437	-11.3796	120	140
139.099	140.795	-10.9442	140	140
159.122	141.199	-10.082	160	140
179.096	141.658	-8.96477	180	140
18.8161	158.836	-13.5562	20	160
38.781	159.03	-14.1684	40	160
58.7591	159.274	-14.5389	60	160
78.7455	159.553	-14.7162	80	160
98.7438	159.863	-14.7061	100	160
118.781	160.189	-14.5061	120	160
138.808	160.539	-14.121	140	160
158.827	160.919	-13.472	160	160
178.824	161.348	-12.5041	180	160
18.5038	178.565	-16.7885	20	180
38.4771	178.78	-17.3087	40	180
58.4526	179.03	-17.6347	60	180
78.4371	179.314	-17.7849	80	180
98.4357	179.625	-17.7686	100	180
118.45	179.957	-17.5908	120	180
138.476	180.304	-17.2515	140	180
158.508	180.658	-16.7937	160	180
178.554	181.053	-15.9156	180	180
