25.7317	29.8211	-33.4637	20	20
45.0771	28.8958	-28.697	40	20
64.5466	28.2225	-24.3499	60	20
84.2095	28.0471	-20.7977	80	20
104.102	29.0118	-19.1811	100	20
123.945	31.012	-19.4712	120	20
143.734	33.5394	-20.7598	140	20
163.453	36.3825	-22.6391	160	20
183.09	39.4402	-24.9444	180	20
23.9396	46.7475	-22.962	20	40
43.2892	45.7931	-18.148	40	40
62.7978	45.1902	-13.9078	60	40
82.5497	45.3136	-10.8426	80	40
102.463	46.505	-9.62584	100	40
122.324	48.55	-9.99535	120	40
142.095	51.1662	-11.4455	140	40
161.764	54.1417	-13.5846	160	40
181.341	57.3344	-16.1704	180	40
22.1474	63.6739	-12.4603	20	60
41.5013	62.6905	-7.5989	40	60
61.0711	62.2348	-3.59635	60	60
80.8992	62.6868	-1.07544	80	60
100.824	63.9952	-0.0678479	100	60
120.703	66.0894	-0.516731	120	60
140.427	68.8641	-2.27395	140	60
160.001	72.0564	-4.86292	160	60
179.488	75.4274	-7.84473	180	60
20.3881	80.6585	-2.01569	20	80
39.7485	79.6628	-2.81733	40	80
59.4058	79.3746	-6.48567	60	80
79.2483	79.8941	-8.8115	80	80
99.1887	81.2423	-9.75078	100	80
119.094	83.294	-9.45546	120	80
138.879	85.9002	-8.18621	140	80
158.485	89.0983	-5.95682	160	80
177.205	94.1653	-1.5517	180	80
18.6798	97.7655	-8.21107	20	100
38.088	96.8278	-12.9468	40	100
57.7599	96.5299	-16.6339	60	100
77.5978	97.0789	-18.9091	80	100
97.5537	98.4779	-19.7638	100	100
117.474	100.503	-19.5137	120	100
137.306	102.951	-18.5138	140	100
157.031	105.766	-16.8973	160	100
176.634	108.971	-14.6569	180	100
16.9882	114.89	-18.3804	20	120
36.4275	113.993	-23.0762	40	120
56.114	113.685	-26.7821	60	120
75.949	114.262	-29.0045	80	120
95.9188	115.714	-29.7767	100	120
115.854	117.727	-29.5492	120	120
135.711	120.066	-28.7357	140	120
155.484	122.726	-27.3727	160	120
175.177	125.655	-25.5648	180	120
15.3012	132.024	-28.5577	20	140
34.767	131.158	-33.2057	40	140
54.4682	130.841	-36.9303	60	140
74.3002	131.465	-39.0718	80	140
94.2838	132.949	-39.7897	100	140
114.235	134.951	-39.5847	120	140
134.102	137.251	-38.84	140	140
153.91	139.786	-37.684	160	140
173.652	142.55	-36.1434	180	140
13.6261	149.164	-38.7181	20	160
33.1065	148.323	-43.3351	40	160
52.8223	147.996	-47.0786	60	160
72.6514	148.667	-49.1392	80	160
92.6488	150.185	-49.8027	100	160
112.615	152.175	-49.6202	120	160
132.494	154.435	-48.9442	140	160
152.318	156.899	-47.9114	160	160
172.089	159.552	-46.5592	180	160
11.9488	166.314	-48.8701	20	180
31.446	165.488	-53.4646	40	180
51.1764	165.151	-57.2268	60	180
71.0025	165.87	-59.2066	80	180
91.0139	167.42	-59.8156	100	180
110.996	169.399	-59.6557	120	180
130.885	171.62	-59.0484	140	180
150.719	174.022	-58.1202	160	180
170.514	176.621	-56.8542	180	180
