35.6147	50.6021	52.0714	20	20
54.4121	49.0848	45.4098	40	20
73.3194	48.0233	38.9622	60	20
92.3636	47.6298	32.8237	80	20
111.516	48.096	27.1049	100	20
130.738	49.6013	21.9379	120	20
150.011	51.9647	17.2425	140	20
169.291	55.1691	13.0289	160	20
188.556	58.9687	9.17507	180	20
30.4642	60.2447	35.3258	20	40
49.1718	58.4014	28.505	40	40
68.0259	57.1135	21.952	60	40
87.0443	56.6176	15.7672	80	40
106.209	57.2119	10.1157	100	40
125.462	59.0075	5.09688	120	40
144.746	61.8319	0.658633	140	40
164.016	65.4605	-3.30171	160	40
183.243	69.6548	-6.88265	180	40
25.4566	70.3407	18.815	20	60
44.0002	67.9636	11.7201	40	60
62.7436	66.2603	4.96733	60	60
81.7259	65.6081	-1.28566	80	60
100.915	66.3923	-6.84507	100	60
120.199	68.6244	-11.6321	120	60
139.475	71.9868	-15.7529	140	60
158.704	76.1181	-19.3755	160	60
177.882	80.7476	-22.6354	180	60
20.8658	81.5979	2.9582	20	80
39.9648	80.4853	1.94881	40	80
59.787	82.2879	0.260279	60	80
79.3654	84.2069	-3.32873	80	80
98.7044	86.0766	-8.12163	100	80
117.764	87.845	-13.9556	120	80
136.516	89.5111	-20.6819	140	80
154.891	91.0773	-28.3975	160	80
172.453	92.5533	-37.8007	180	80
18.5135	98.3852	6.35439	20	100
38.261	100.269	3.90878	40	100
57.8455	102.19	0.345334	60	100
77.2767	104.09	-4.05598	80	100
96.5008	105.921	-9.35114	100	100
115.509	107.667	-15.3644	120	100
134.284	109.337	-22.0313	140	100
152.805	110.941	-29.3614	160	100
171.031	112.475	-37.4322	180	100
16.7351	118.25	7.55728	20	120
36.3257	120.173	4.0194	40	120
55.7899	122.08	-0.197462	60	120
75.1322	123.958	-5.06089	80	120
94.2879	125.762	-10.6437	100	120
113.254	127.49	-16.7732	120	120
132.043	129.164	-23.3937	140	120
150.64	130.783	-30.5385	160	120
169.015	132.354	-38.2285	180	120
14.8059	138.157	7.69347	20	140
34.2964	140.072	3.58938	40	140
53.6938	141.964	-0.986094	60	140
72.9515	143.813	-6.25527	80	140
92.0457	145.59	-12.0029	100	140
111	147.312	-18.182	120	140
129.812	148.988	-24.7605	140	140
148.428	150.619	-31.8128	160	140
166.902	152.209	-39.2717	180	140
12.7883	158.052	7.36685	20	160
32.2108	159.952	2.93025	40	160
51.56	161.839	-2.00015	60	160
70.7349	163.651	-7.50903	80	160
89.8035	165.417	-13.3621	100	160
108.745	167.135	-19.5908	120	160
127.557	168.811	-26.1697	140	160
146.227	170.448	-33.1132	160	160
164.745	172.06	-40.3984	180	160
10.7173	177.943	6.71709	20	180
30.1109	179.838	2.08379	40	180
49.4021	181.706	-3.1594	60	180
68.5182	183.488	-8.76278	80	180
87.5613	185.245	-14.7212	100	180
106.49	186.957	-20.9996	120	180
125.302	188.633	-27.579	140	180
143.987	190.275	-34.4755	160	180
162.552	191.891	-41.6693	180	180
