X.x,X.y,X.z,T.x,T.y,T.z,N.x,N.y,N.z,B.x,B.y,B.z,kv,tr,X2d.x,X2d.y,T2d.x,T2d.y,N2d.x,N2d.y,k2d,alpha,da,cosa,sina,tana,betaR,betaL,cosbR,cosbL,sinbR,sinbL,RulR.x,RulR.y,RulR.z,RulL.x,RulL.y,RulL.z,RulR2d.x,RulR2d.y,RulL2d.x,RulL2d.y
58.44624114135512,84.39051634166054,1.6238536757243378,0.9507297017649705,0.2965497832010331,0.0903950234543388,-0.3080144831423416,0.9292152094674917,0.20417191939353857,-0.02344930844184259,-0.22195543798741868,0.9747748014189803,0.014408652962111138,0.004266351780006024,55.68005292983601,68.54808122634951,0.9508429209655065,-0.3096736017967688,0.3092683830900657,0.9509747984152137,0.00546299804532386,1.1819497253737614,-0.005221534045726695,0.3791213736768002,0.9253469533215182,2.4407670407693067,0.9523214643618979,-1.4992780679348736,0.5797932086525693,-0.07145730678716666,0.8147636683114668,0.9974436592142558,0.6288236729069937,-0.2824921417474801,0.7244163017510579,-0.2060627675539782,0.1253373677495409,0.9704785830061432,0.2989814682920126,-0.9542589174945929,0.24093729622838955,0.9705406839932849
63.14087022058828,86.0405129054109,2.111674491219491,0.9264122334691672,0.3614593518165676,0.10539217553033091,-0.3753603967923557,0.9009265078237497,0.21779807166361254,-0.016225460899032523,-0.24133093692998278,0.970307226242859,0.014001771145047663,0.004198063511602118,60.45499625190103,67.06486975421659,0.9590676297976113,-0.2831771203229388,0.28279118684345117,0.9591814972379692,0.005628638180994137,1.1573291953433003,-0.0046266773782430715,0.40178670422437573,0.915733282298134,2.2791527760130843,0.967995822430251,-1.5373804736076737,0.5669516121711082,-0.03340963473695983,0.823751096786269,0.999441742327557,0.6373286687675436,-0.27534103211454974,0.7197218101468686,-0.19653389568556479,0.1288320836331021,0.9719962562033914,0.3104774754440812,-0.9505807368350517,0.2509769353232782,0.9679930670907385
67.70476979165963,88.00292736540332,2.677139072238876,0.898172598036962,0.42269545101158446,0.12089061100700473,-0.4391878892415561,0.8684240763527944,0.23011653907171123,-0.0077151036529488435,-0.25977808618943277,0.9656375215946095,0.013743309393243643,0.004121801566626842,65.26977999603348,65.7165902960782,0.9667602136806634,-0.2556847458182012,0.25524896881447856,0.9668753611087343,0.00579919138815694,1.1356829515913307,-0.004031819534330028,0.42151321523368995,0.9068222589809741,2.1513495335566772,0.9914462769707193,1.563576367385588,0.5474801620314638,0.007219896682688712,0.836818661468542,0.9999739362062849,0.6408452833956061,-0.27205612617912883,0.7178459353914398,-0.1856297626290944,0.13352791508398895,0.9735049497149919,0.3153202716779506,-0.9489853140428168,0.2626579905634386,0.9648889987937352
72.11726565233819,90.26495876779259,3.31986312974671,0.866053283033044,0.4808095594751505,0.13701780345998057,-0.5000069987652694,0.8318440067528083,0.24089115719590382,0.0018453325504409399,-0.2771344388650805,0.9608293800372235,0.013670885666481595,0.004046395701984392,70.12158493755207,64.50829032940774,0.9738700060154599,-0.22710616764730976,0.22656137161341738,0.973996891623709,0.006001125525950535,1.117011,-0.0034382317355834855,0.43837089627392206,0.898794168483529,2.050305291987051,1.0236872460982003,1.5213414048139187,0.5202204686108444,0.049434765059545645,0.8540320041065869,0.998777354570831,0.6391406912961906,-0.2740255902104866,0.7186161371965024,-0.17445109540163728,0.1391969966870901,0.9747774163502471,0.31267117539460987,-0.9498614299345735,0.27497153227541227,0.9614523682627819
76.36032712371282,92.80826069692955,4.046529936050899,0.829817212911356,0.5364158940982403,0.1538225656879212,-0.5583026191721412,0.7910341622336106,0.250126247333016,0.012492791723453805,-0.29343864208658227,0.9558962775768807,0.013782256037877208,0.003960228892215268,75.00738870314298,63.445783122779126,0.9803564459844999,-0.19723396973300605,0.1965804765180558,0.9804876930650043,0.006246194509636817,1.1013006342354958,-0.002852270089982856,0.4524366032862113,0.8917965687346164,1.971097303483348,1.0646817257831174,1.4808951722717856,0.4847826099511345,0.08978010333624188,0.8746346786452993,0.995961612234595,0.6328953963438906,-0.2818348599733778,0.7211189423323283,-0.1659826412177915,0.1439790542829138,0.9755612716493842,0.30275208683141985,-0.9530693437096904,0.28445396550955326,0.9586897003232536
80.41047676108937,95.62591077340186,4.857169166173733,0.7891065865925649,0.5898319130612637,0.17149084328535086,-0.6144063444870643,0.7458211354346709,0.25740178280847476,0.02392229781823832,-0.3084825984168949,0.9509291299255987,0.014036089306302294,0.0038691935815755693,79.92395675387155,62.53619057523099,0.9861488049467486,-0.16586299919541878,0.16516128098723973,0.9862665721105294,0.006521668957885506,1.0884882991001714,-0.002280290705507504,0.4638251526243572,0.8859267620932284,1.9100446732579914,1.1115323551393794,1.4437077879365714,0.4432884667370312,0.12674670334670138,0.8963790131735192,0.9919351154136763,0.6241568498893798,-0.2935511000490262,0.7240552315922956,-0.16164703054854776,0.14681773513651322,0.9758661743109152,0.28847228017861015,-0.9574882472221544,0.28951644328605586,0.9571730402946962
84.24659032227564,98.70298998742864,5.760394639844145,0.7435785896955643,0.6411000147331285,0.18995170979893297,-0.6682990848962168,0.6959504106198763,0.2627343888509932,0.036242063291872226,-0.32230833720403484,0.9459407215133082,0.014361781141915383,0.0037857052845692725,84.86756607337232,61.787373577463754,0.9911277179770908,-0.1329129288576722,0.13223758104082323,0.9912180497551847,0.0068000932153145,1.0784977271804208,-0.0017235648037533524,0.47265277306428566,0.8812487481492617,1.8644738767446154,1.1602351305056622,1.4092817224577512,0.39912394999068795,0.16081328202765835,0.9168969803330311,0.9869848470587039,0.6155967727570166,-0.30611300372159833,0.7261786573038943,-0.16067264275893892,0.14743139796973842,0.975934569918264,0.27371534662745445,-0.9618107449080681,0.2905695479971933,0.9568538748297503
87.84140956484691,102.03272667153081,6.7554465117501135,0.693126934646347,0.6897827878907518,0.20922418119667943,-0.7197034801100511,0.6413607544703721,0.2658632794175911,0.04919975195934813,-0.33485648414514874,0.9409838040227304,0.014695705020178603,0.0036964461365373265,89.83379815383584,61.20725382864036,0.9951410837232016,-0.09845924784504376,0.09788530031277574,0.9951977029629228,0.007051561434144952,1.071252651062638,-0.0011820923847204235,0.4790250264823345,0.8778012440203071,1.8324747048527716,1.2092371539103284,1.3782973151809634,0.35373302944130675,0.19131234269355177,0.9353464298762656,0.9815292087009458,0.6079644084791339,-0.31825743212729074,0.7273867505793323,-0.16340650230040107,0.1450196037132907,0.9758420105451441,0.2599207643067491,-0.9656299479004343,0.2870233996643218,0.9579235710875554
91.1732157297288,105.59619633305385,7.851234653253716,0.6378130892386314,0.7353524993252863,0.22902219309911537,-0.768002266098962,0.5822445665478019,0.26676541003739895,0.06281969445063458,-0.3460360941404873,0.9361157554176325,0.014977400333672912,0.003618808751567988,94.81742395055537,60.80293474886343,0.9980301600636434,-0.0627359514420423,0.06233973508783015,0.998054987177149,0.007246182362227281,1.0666768033332166,-0.0006558734484086726,0.48303668229868396,0.87560011623679,1.812699010911486,1.2556982346598593,1.348593895153236,0.3099097353837095,0.22037843948108687,0.9507659837806564,0.9754144469977266,0.6026193188633032,-0.3275500238130468,0.7277093777276757,-0.1676501258188959,0.1408553123200394,0.9757321437280483,0.24965205421907613,-0.9683356090861244,0.281137882612601,0.9596673855873729
94.2149937530217,109.38100964268966,9.04403583878963,0.5781001606810255,0.7769878875436746,0.24917870460974473,-0.8124759313112597,0.5190209456219633,0.26551858512274457,0.07697576022264702,-0.35594804865158625,0.9313300805832879,0.015146957088599828,0.0035322121310855936,99.81245139539107,60.57999792970113,0.9996583346117952,-0.026138363398883434,0.02599426348857941,0.9996620920419491,0.007354338702910115,1.0646939165785512,-0.00014470936731907357,0.484771947422665,0.874640588465935,1.8042310268076416,1.3000680089657968,1.3204635611679088,0.2674332974103423,0.24772636630019274,0.9635763755075315,0.9688300405332726,0.5989773266315751,-0.3346261168559783,0.7274967519509489,-0.17315573855692107,0.13462607379110875,0.9756499938299585,0.24215561524336884,-0.9702374235238019,0.2729653584462959,0.9620238630555299
96.9500863674784,113.36052303407128,10.341241126382455,0.5147477085677131,0.8139683792394902,0.2692401792499149,-0.8523555265797823,0.45254930931574366,0.2620862051820838,0.09148542792511781,-0.36439663402800127,0.9267391809923766,0.015163046783037702,0.0034584052557951944,104.81230391973502,60.541595653577346,0.9999418662439205,0.010782584691319697,-0.01063797109952784,0.9999434151845221,0.007354244167483014,1.0652297096600258,0.0003561669185252692,0.4843032514862456,0.8749002003656476,1.8065131664524765,1.34107813833376,1.2908079825021135,0.22770312406097404,0.27634444676453374,0.9737306030380645,0.9610586593660159,0.5971135889712723,-0.33851262073471106,0.7272307525601238,-0.17754818291493285,0.12917321507819024,0.9755977261402208,0.23818921951688904,-0.9712187682010348,0.26596568543593135,0.9639824968175486
99.35870340589464,117.51473600949048,11.734467065385079,0.4488570934279258,0.8456081510315349,0.2889189585133923,-0.887002761371274,0.38366292669957947,0.25696081412551575,0.10644068077312713,-0.37161065072832844,0.922266721584283,0.015021794526760597,0.00338678423268685,109.81016573359923,60.687805398525576,0.9988759922426697,0.047399916890454745,-0.04700268834132474,0.9988947628697872,0.007245857704029217,1.0682555857638039,0.0008558922740800501,0.4816536987958527,0.8763616345072814,1.8194849052300635,1.3808627848403732,1.259025603679965,0.18879363247736927,0.30674447637803,0.9820167841416968,0.951791902787352,0.5959179344249577,-0.34164910127914394,0.726744595456922,-0.1801507444903541,0.12529481161371966,0.975626424120551,0.23512894092327818,-0.9719641871696186,0.26128483611793457,0.9652617439921795
101.43550684873351,121.81066936190723,13.228402837567383,0.38150397630782773,0.8716014357636571,0.3078403047621411,-0.9160625359731773,0.3134795473967193,0.25011997831108773,0.12150332649643036,-0.3774228411996391,0.9180353700109238,0.014767180639552194,0.003311879656148441,114.79941471422913,61.01551656599405,0.9965361183296397,0.08316107782186455,-0.08258595307101271,0.9965839454633776,0.007051025925958209,1.0737886324008263,0.0013592337593221649,0.4767974009425568,0.8790132185891306,1.843578041431127,1.4214872077151488,1.2253692061488368,0.1487549737910626,0.3385985991419226,0.9888740859039741,0.9409309159864647,0.5943131078696334,-0.3462348585668554,0.7258879751914391,-0.18128477158602366,0.12358351808535555,0.975634637376436,0.23047553897785839,-0.9730781191316891,0.2591769045313965,0.9658298670871196
103.17110628427133,126.22472601971633,14.810742377935375,0.3135804839695039,0.891900242063659,0.32585462752619937,-0.9394030109759405,0.242767874723084,0.2420449172607721,0.13677293063097098,-0.3820095082576278,0.9139813461156528,0.014455594956250522,0.0032460551320389894,119.77397157601493,61.51928638333118,0.9930528352804329,0.11766930925901471,-0.11699204504841966,0.9931328518357393,0.006799360013807483,1.0818479233570255,0.0018663900017506397,0.46969776991935375,0.8828272792187528,1.879564553543298,1.4631055441822356,1.1897680460967095,0.10748274947799018,0.37187520106611305,0.9942069495656585,0.9282827343175343,0.5924555908775837,-0.3528122705603879,0.7242374435086305,-0.18086727230480953,0.1244469887665792,0.9756023661287158,0.22372369412875773,-0.9746526092333526,0.26006133464497083,0.965592099295907
104.56928029781142,130.72389400657954,16.484838209674542,0.24570768203432414,0.9066949764175238,0.34282933761355,-0.9571745069309114,0.17219527292593445,0.2327353674531005,0.1519864378628429,-0.38533247308314567,0.9101752621849217,0.014146468609640932,0.0031687416102906853,124.72850521052379,62.19203928337726,0.9885814079992818,0.15068775583356972,-0.14998428997595184,0.9886883800067692,0.006520809132065836,1.0924525324183327,0.002377361001365497,0.4603094969000844,0.8877585071761301,1.9286121906123277,1.507864742253126,1.1549361864018954,0.06289005388957986,0.4039769096518089,0.9980204612740992,0.9147691820717258,0.5898495408544863,-0.36349682249617515,0.7210739068839864,-0.18033413880178056,0.1258493877214833,0.9755211581471455,0.21256140160868964,-0.9771477117335686,0.2615195469906854,0.9651981799308299
105.62663233177962,135.2859532198782,18.23687200233387,0.17817409280703714,0.9162597922954119,0.3587784632264847,-0.9696226096621221,0.10201880266068716,0.22231544871127545,0.1670965765588937,-0.3874906071105691,0.906603421294769,0.013905505994526121,0.0031075307153199416,129.65847175444648,63.025963665922205,0.9832726460030169,0.1821397914301699,-0.1814843020928061,0.9833938418018933,0.006245319154198619,1.1056215333706805,0.002892146758166736,0.4485790287266566,0.893743170595809,1.9923873238853858,1.5534674527727685,1.1210382157227923,0.017328006754247696,0.43474771320416755,0.9998498588197755,0.9005522893556747,0.5872956409877973,-0.3761461476576089,0.7166574535153266,-0.17973178299388085,0.12766695307224477,0.9753961427415478,0.19915059979812602,-0.9799688967513442,0.26344912815081795,0.9646732902265791
106.34995793930496,139.88102398117658,20.07048176565835,0.11087675192347711,0.9208812071370495,0.37374342566085406,-0.9770001626357959,0.03214947303924227,0.21080107588180697,0.18210709541878106,-0.38852032706508993,0.903265720181703,0.013797592421850538,0.003028251004075255,134.56003613186945,64.0132157380792,0.9772471341188161,0.21210383979683303,-0.21155780599826657,0.9773654867659283,0.0060003715551833385,1.121374,0.003412017989566185,0.4344452974011439,0.900698220030456,2.0732143388786612,-1.5399255894627986,1.0926723967860887,-0.030865834251154613,0.4601142993129978,0.9995235366293183,0.8878596913745489,0.5847734643416915,-0.39215679250318775,0.71010777033872,-0.18020688485126962,0.1254128367004959,0.9756008912680104,0.18183923202226165,-0.9833282736185073,0.2613269306293413,0.9652503485251106
106.73473767237986,144.48926560037822,21.972074186781448,0.04337159240573313,0.9206956455511393,0.3878639364975323,-0.9795289547558471,-0.03763556981166745,0.197753863881009,0.196668620065964,-0.3885008927130001,0.9002158131484647,0.013871134270645414,0.0029503276365102295,139.429847984458,65.14676437858304,0.970578391589127,0.24078535208825183,-0.24034870812599832,0.9706866118898332,0.0057987457168159826,1.1397417132663423,0.0039433282826231595,0.4178291780042625,0.9085256066882663,2.1743948352955806,-1.4921634815380174,1.070246568749894,-0.07855183752823351,0.4799079242041283,0.9969100304545732,0.8773188612392216,0.5827388332896699,-0.4085238388396609,0.7025124378086847,-0.18150681819003417,0.11840100203275206,0.9762358719429286,0.16380061655879097,-0.986493465774082,0.25454273028776936,0.9670615277518013
106.78341672397015,149.08252186102794,23.946821581750825,-0.024995024610556024,0.9156607267149506,0.4011741296451782,-0.9771476040027023,-0.10782346685024001,0.18318477007702774,0.2109911555598471,-0.38742776100294285,0.8974310348320739,0.014120455597963325,0.0028707031209253067,144.26480300533555,66.42081694660801,0.9633099237009373,0.2683914881275009,-0.2680051928337092,0.9634174674636984,0.0056286469773710775,1.1608072828262317,0.004492431224396909,0.3985992799560268,0.9171251899378497,2.3008701622316687,-1.4462170544219277,1.053806352397313,-0.1242572773930187,0.49426573291064607,0.9922500335171949,0.8693108680272564,0.5816066018886185,-0.4237152871111956,0.6944055847326195,-0.18275166871001053,0.10634972004848812,0.9773901803421778,0.1466131946854875,-0.9891938996698855,0.24281544794289742,0.9700725015380501
106.4849441351322,153.64013203914547,25.981300281081932,-0.09460610114403097,0.9054704807903664,0.4137304606184902,-0.9697099422535697,-0.17869474115376152,0.16652572587612013,0.22471573928515534,-0.38544445323357607,0.8949499483149859,0.014516003906276106,0.002782951000661575,149.06199357728735,67.83041356138,0.9554933254034949,0.29501272025011227,-0.294606810465385,0.955618557389617,0.00546355548222639,1.1846660255103114,0.005060597532299283,0.37660645807986376,0.9263733457589007,2.459791450422904,-1.403012201832422,1.0427592912342663,-0.16699800282071678,0.503838708727415,0.9859572338868922,0.8637977515529265,0.581159036882593,-0.4369420753178835,0.686538998649456,-0.1833419856909301,0.08966435099110173,0.9789514903427295,0.13130444856833934,-0.9913420912006935,0.22658319883740113,0.9739918141363463
105.83797167080053,158.13133136170762,28.081432485352362,-0.16575815770763197,0.8897213911087606,0.4253470105183104,-0.9568007382870343,-0.250399019638328,0.14775885143554124,0.23797089863549567,-0.3824804415978675,0.8927925644838867,0.0150154791230802,0.0027063332216227024,153.81884288069358,69.37066831455678,0.9472139171567434,0.3206022382089341,-0.320108822678863,0.9473807796462582,0.005274492511262298,1.2114132581492245,0.005647827206330303,0.35169678217823186,0.9361139745808078,2.6617075333558406,-1.3645066023280275,1.0345490580851135,-0.20482970915532012,0.510913628719287,0.9787976247658895,0.8596320515132568,0.581420831725692,-0.44654006043912875,0.6801116017672567,-0.18249684076680353,0.07109519482567557,0.9806326408920086,0.11978715809444537,-0.9927995954650951,0.20834453983667406,0.9780554957262112
104.8285420839657,162.53101474187596,30.23174364039315,-0.23827431625099782,0.8678718682721758,0.435917160108297,-0.9379538405866832,-0.3228126162031001,0.12662783165165847,0.2506165626717115,-0.3786984239023763,0.8909426705734058,0.015575803936757013,0.0026167841652299127,158.53330485222426,71.03615572639488,0.9386092095234083,0.34498224852569254,-0.3443348525943274,0.938846904073738,0.005032469151578803,1.2411442975736144,0.006254120246489969,0.3237138136923759,0.9461550437559046,2.9228133114363555,-1.3288180320115208,1.0289496284796489,-0.2396237528799524,0.5157190432523174,0.9708658285549696,0.8567577653146274,0.5821570710780158,-0.45442705889356105,0.6742322987956109,-0.17990039453837411,0.0510758784722667,0.9823579300251123,0.11001841527796827,-0.9939295489619597,0.1884924232031383,0.9820746440037076
103.4570202779593,166.80352384171312,32.43732608670015,-0.31185200893469617,0.8394407309258498,0.4450703133057395,-0.9127198554546411,-0.3953618218091488,0.1031091427304592,0.26251806627414603,-0.3740700638936793,0.8894694217218835,0.01613973175391397,0.00254341787772811,163.20418599704112,72.82021551546985,0.9298853719217995,0.3678494190369976,-0.3669850758126168,0.9302268293974366,0.00470876573418246,1.2739544606141242,0.0068782453520535025,0.2925016574717288,0.9562650157651337,3.2692635796689795,-1.2969859209888805,1.0227254461646296,-0.2704018496612246,0.5210416357916958,0.9627475472312502,0.8535312611565635,0.5830974914979383,-0.46008249168718335,0.6695680818645141,-0.17612022167765784,0.033366943415103184,0.9838029856649887,0.10270340138773942,-0.9947120243283425,0.17053801673854613,0.9853510972475159
101.71259835215996,170.91848703261425,34.678769836232874,-0.3855848525860882,0.8040615307747918,0.4525586991587534,-0.8806443722960864,-0.46739674518618385,0.0774969169231492,0.27383694351824794,-0.3686618912307033,0.8883139863352287,0.016645914331733902,0.002460294468671988,167.8315065497474,74.71439198626192,0.9213287420239803,0.38878445071853096,-0.38766896755669844,0.9217986610933666,0.004280920025344512,1.3099267510941495,0.0074906513056265615,0.2579208038314267,0.9661660617880089,3.745979569835247,-1.267656137246314,1.0167146201751567,-0.2985186823593699,0.5261626201890021,0.9544037910038002,0.8503839704015146,0.5844434158793096,-0.4649608291116122,0.6650092638656746,-0.17106913510089913,0.017657514910213137,0.98510078833743,0.09602351156028166,-0.9953790660987564,0.15415268012637823,0.9880470389661894
99.60449461362985,174.83720997392004,36.95901305503194,-0.45844331671433847,0.761638269132845,0.4579703837065019,-0.8416465842360153,-0.5377272141684982,0.04980432096147895,0.28419612986763537,-0.3626168970746122,0.8875480526282721,0.01706004282890918,0.0023851616900217973,172.41693864588308,76.70783435857383,0.9132895734576185,0.4073108825131011,-0.4059640165438148,0.9138890617966785,0.0037440919522042735,1.3488609736703898,0.008034698273869979,0.22011791938016936,0.9754732705552445,4.431594089668312,-1.243521809138993,1.0113828938951115,-0.3214634063467911,0.5306891345955573,0.946922002268359,0.8475665415896373,0.5853472780548425,-0.4677342336274477,0.6622637320333427,-0.16535977376899702,0.004068805100538312,0.9862249185881079,0.09210245915030407,-0.9957495352840827,0.1394497773299171,0.9902291449975791
97.13240185229424,178.52783110474027,39.25424137659283,-0.5291701203248036,0.7123250377349458,0.4610553376454291,-0.7956130515056392,-0.6054502794644196,0.02073237493249346,0.2939143456095858,-0.35585077893377093,0.8871215139861717,0.0173791606081672,0.0023105482325867298,176.96399695746797,78.78732004283489,0.9061290759517181,0.42300129753333554,-0.4214679857655323,0.9068432813748719,0.003111035941593453,1.3902737338328492,0.008480835039389368,0.17954369874523488,0.9837499988517816,5.4791674992040935,-1.2244406095885225,1.0077545513422486,-0.3394721982430819,0.5337608963744075,0.9406160888587916,0.8456354447997014,0.5859947503983529,-0.4688637864709423,0.6608909911942383,-0.15875058144427465,-0.0077438891817094655,0.9872883495065897,0.09027619676269777,-0.9959167677562533,0.12595137742044954,0.9920364159273043
