24.8704	28.1735	30.7875	20	20
44.2977	27.3783	26.3209	40	20
63.8594	26.863	22.3752	60	20
83.59	26.7835	19.2191	80	20
103.497	27.3642	17.2811	100	20
123.388	28.7531	17.0452	120	20
143.208	30.8758	18.4045	140	20
162.927	33.4082	20.6878	160	20
182.556	36.1299	23.4197	180	20
23.3666	45.6254	21.1267	20	40
42.7889	44.8169	16.6453	40	40
62.3793	44.3596	12.8069	60	40
82.1777	44.4771	10.0039	80	40
102.105	45.3228	8.59663	100	40
122.008	46.8928	8.73423	120	40
141.822	49.1013	10.2782	140	40
161.5	51.7137	12.7509	160	40
181.075	54.534	15.7275	180	40
21.847	63.0886	11.4973	20	60
41.2801	62.2556	6.96967	40	60
60.9218	61.9029	3.31795	60	60
80.7753	62.2676	0.977288	80	60
100.718	63.3371	0.0292721	100	60
120.635	65.0529	0.462553	120	60
140.421	67.3458	2.2049	140	60
160.036	70.0857	4.98095	160	60
179.522	73.0566	8.35019	180	60
20.3387	80.565	1.85892	20	80
39.8018	79.7586	2.57674	40	80
59.5221	79.5526	5.89918	60	80
79.392	79.9767	8.03535	80	80
99.3347	80.9183	9.19672	100	80
119.296	82.3545	9.41063	120	80
139.179	84.3842	8.56265	140	80
158.861	87.187	6.49086	160	80
177.729	91.9121	2.06547	180	80
18.8786	98.1352	7.56237	20	100
38.4042	97.4287	11.8404	40	100
58.1474	97.2415	15.1268	60	100
78.0109	97.6692	17.2587	80	100
97.9516	98.5309	18.5714	100	100
117.926	99.7756	19.1481	120	100
137.877	101.479	18.8568	140	100
157.721	103.681	17.719	160	100
177.397	106.495	15.6344	180	100
17.4504	115.754	16.9099	20	120
37.0208	115.102	21.0934	40	120
56.7734	114.933	24.353	60	120
76.6299	115.362	26.482	80	120
96.5607	116.185	27.876	100	120
116.535	117.317	28.6694	120	120
136.517	118.78	28.8177	140	120
156.439	120.678	28.1765	160	120
176.263	122.977	26.8753	180	120
16.031	133.391	26.2335	20	140
35.6314	132.779	30.3457	40	140
55.3993	132.625	33.5792	60	140
75.2488	133.054	35.7054	80	140
95.1759	133.838	37.1743	100	140
115.137	134.897	38.1198	120	140
135.134	136.196	38.5764	140	140
155.104	137.892	38.2806	160	140
174.997	139.913	37.4329	180	140
14.6245	151.034	35.5402	20	160
34.242	150.456	39.598	40	160
54.0252	150.316	42.8053	60	160
73.8677	150.747	44.9287	80	160
93.7875	151.503	46.4574	100	160
113.754	152.51	47.4945	120	160
133.731	153.732	48.1187	140	160
153.738	155.205	48.2248	160	160
173.683	157.047	47.6675	180	160
13.2166	168.691	44.8269	20	180
32.8526	168.132	48.8503	40	180
52.6512	168.008	52.0315	60	180
72.4867	168.439	54.1521	80	180
92.4036	169.181	55.7066	100	180
112.371	170.123	56.8692	120	180
132.353	171.286	57.6025	140	180
152.343	172.615	58.0048	160	180
172.336	174.311	57.6904	180	180
