21.431	22.1074	15.8358	20	20
41.3989	22.3165	14.7878	40	20
61.3725	22.5931	13.9389	60	20
81.3395	22.9685	13.3675	80	20
101.311	23.4509	13.1324	100	20
121.289	24.0768	13.3251	120	20
141.27	24.8327	13.8739	140	20
161.24	25.6902	14.6887	160	20
181.199	26.6172	15.6799	180	20
20.9281	41.2625	10.0708	20	40
40.8873	41.3775	8.75672	40	40
60.8538	41.5567	7.62078	60	40
80.8273	41.8203	6.73987	80	40
100.8	42.217	6.24901	100	40
120.781	42.7835	6.26804	120	40
140.761	43.533	6.80006	140	40
160.727	44.4144	7.66873	160	40
180.675	45.3803	8.76611	180	40
20.4732	60.5859	4.90862	20	60
40.4073	60.625	3.29887	40	60
60.3511	60.6892	1.79887	60	60
80.3077	60.8119	0.489837	80	60
100.282	61.0479	-0.455141	100	60
120.273	61.5031	-0.746338	120	60
140.251	62.2333	-0.273767	140	60
160.203	63.1746	0.750352	160	60
180.136	64.2035	2.02371	180	60
20.101	80.1282	0.737805	20	80
40.025	80.1513	0.963444	40	80
59.9977	80.2782	2.00734	60	80
79.9795	80.4925	2.49846	80	80
99.98	80.7796	2.56994	100	80
119.992	81.1157	2.22821	120	80
139.973	81.5505	1.29121	140	80
159.866	82.194	-0.587271	160	80
179.538	83.2499	-3.97344	180	80
19.7528	99.7859	2.92457	20	100
39.7205	99.8601	4.34646	40	100
59.6991	100.025	5.15359	60	100
79.676	100.252	5.57601	80	100
99.6746	100.535	5.70603	100	100
119.688	100.851	5.53593	120	100
139.713	101.2	5.02229	140	100
159.688	101.653	3.97692	160	100
179.568	102.319	2.02152	180	100
19.4307	119.466	6.47633	20	120
39.4217	119.588	7.60761	40	120
59.3937	119.776	8.26207	60	120
79.3725	120.011	8.65355	80	120
99.372	120.291	8.80248	100	120
119.38	120.598	8.74625	120	120
139.41	120.923	8.43062	140	120
159.428	121.294	7.77683	160	120
179.403	121.758	6.65004	180	120
19.1452	139.177	9.90245	20	140
39.1177	139.326	10.7947	40	140
59.0949	139.531	11.3666	60	140
79.0689	139.771	11.7311	80	140
99.0694	140.048	11.8989	100	140
119.081	140.347	11.8874	120	140
139.099	140.667	11.6893	140	140
159.142	140.992	11.2899	160	140
179.142	141.387	10.5314	180	140
18.8488	158.903	13.1891	20	160
38.8213	159.075	13.9383	40	160
58.7791	159.282	14.4678	60	160
78.7654	159.53	14.8087	80	160
98.7668	159.804	14.9954	100	160
118.782	160.097	15.0286	120	160
138.807	160.405	14.904	140	160
158.835	160.729	14.6098	160	160
178.853	161.083	14.0872	180	160
18.5497	178.639	16.4022	20	180
38.5049	178.819	17.0721	40	180
58.4773	179.041	17.5492	60	180
78.4619	179.29	17.8862	80	180
98.4641	179.561	18.0918	100	180
118.462	179.858	18.1476	120	180
138.481	180.166	18.0637	140	180
158.51	180.483	17.8426	160	180
178.543	180.812	17.4849	180	180
