23.9078	26.6976	28.0487	20	20
43.7448	26.7921	25.4368	40	20
63.6161	27.0783	23.1378	60	20
83.5165	27.5846	21.2065	80	20
103.435	28.3353	19.6787	100	20
123.357	29.3774	18.672	120	20
143.264	30.8168	18.3954	140	20
163.105	33.0418	19.5505	160	20
182.868	35.5725	21.3307	180	20
22.6342	44.389	18.8303	20	40
42.3563	44.195	15.6592	40	40
62.1977	44.3134	13.0909	60	40
82.084	44.7245	10.9939	80	40
102	45.4781	9.48407	100	40
121.934	46.6691	8.7335	120	40
141.825	48.4892	9.1333	140	40
161.631	50.8841	10.6277	160	40
181.356	53.5196	12.6298	180	40
21.427	62.333	10.0905	20	60
41.0555	61.8657	6.38091	40	60
60.8043	61.6873	3.2657	60	60
80.6534	61.8934	0.83594	80	60
100.577	62.6538	-0.661721	100	60
120.516	64.139	-0.89597	120	60
140.376	66.2511	0.0477191	140	60
160.124	68.8134	1.89073	160	60
179.797	71.5818	4.18294	180	60
20.2555	80.4206	1.61823	20	80
39.8969	79.9289	2.07254	40	80
59.7299	79.8943	4.64024	60	80
79.6455	80.1994	6.36718	80	80
99.6164	80.9114	7.10873	100	80
119.591	82.1491	6.61517	120	80
139.415	84.0224	4.7567	140	80
158.991	86.5467	1.61027	160	80
178.063	90.0345	-3.2473	180	80
19.2188	98.7737	6.26285	20	100
38.9568	98.4755	9.49804	40	100
58.8021	98.4548	12.0326	60	100
78.7043	98.6912	13.9318	80	100
98.6549	99.2569	15.0268	100	100
118.656	100.275	15.0342	120	100
138.577	101.897	13.6786	140	100
158.275	104.105	11.1522	160	100
177.735	106.891	7.50937	180	100
18.2429	117.244	13.8672	20	120
38.0255	117.026	16.9105	40	120
57.8743	117.015	19.425	60	120
77.7657	117.213	21.4199	80	120
97.6941	117.663	22.8027	100	120
117.699	118.503	23.2287	120	120
137.699	119.876	22.3933	140	120
157.491	121.849	20.3265	160	120
177.087	124.304	17.3228	180	120
17.2924	135.76	21.3661	20	140
37.0943	135.589	24.2977	40	140
56.9465	135.576	26.8174	60	140
76.8368	135.746	28.8816	80	140
96.7424	136.117	30.4601	100	140
116.729	136.799	31.2694	120	140
136.79	137.935	30.948	140	140
156.663	139.702	29.2925	160	140
176.355	141.922	26.7373	180	140
16.353	154.285	28.8454	20	160
36.1631	154.151	31.6849	40	160
56.0151	154.144	34.1958	60	160
75.9049	154.291	36.3121	80	160
95.8044	154.606	38.0314	100	160
115.749	155.169	39.1531	120	160
135.808	156.118	39.2685	140	160
155.804	157.636	38.0988	160	160
175.566	159.675	35.8964	180	160
15.4129	172.832	36.2709	20	180
35.2318	172.713	39.0721	40	180
55.0877	172.711	41.5728	60	180
74.973	172.836	43.7426	80	180
94.8769	173.111	45.5568	100	180
114.795	173.586	46.8979	120	180
134.828	174.37	47.4246	140	180
154.915	175.641	46.7637	160	180
174.748	177.51	44.897	180	180
