20.656	20.2115	-4.58308	20	20
40.6068	20.362	-3.99623	40	20
60.5807	20.5024	-3.4828	60	20
80.5753	20.6461	-3.05607	80	20
100.579	20.7997	-2.73077	100	20
120.569	20.9569	-2.52428	120	20
140.537	21.0973	-2.463	140	20
160.514	21.2604	-2.62656	160	20
180.455	21.4322	-3.03591	180	20
20.4724	40.1574	-3.1302	20	40
40.4216	40.3067	-2.52141	40	40
60.4024	40.4466	-2.00069	60	40
80.3988	40.5906	-1.59189	80	40
100.396	40.7459	-1.31774	100	40
120.377	40.8954	-1.20559	120	40
140.358	41.0487	-1.26617	140	40
160.357	41.2313	-1.53078	160	40
180.304	41.4054	-1.96471	180	40
20.2767	60.1071	-1.69312	20	60
40.2416	60.2533	-1.05261	40	60
60.2241	60.3908	-0.518585	60	60
80.2187	60.5353	-0.140785	80	60
100.216	60.6925	0.0437911	100	60
120.214	60.8545	0.0349614	120	60
140.211	61.0222	-0.12966	140	60
160.205	61.201	-0.440728	160	60
180.176	61.3765	-0.898507	180	60
20.0807	80.0728	-0.273236	20	80
40.0533	80.2054	-0.368213	40	80
60.0501	80.3426	-0.812453	60	80
80.0396	80.4928	-1.04747	80	80
100.045	80.6556	-1.12366	100	80
120.065	80.8143	-1.05684	120	80
140.067	80.9773	-0.853678	140	80
160.055	81.1602	-0.492862	160	80
180.045	81.3538	0.156272	180	80
19.8723	100.016	-1.09293	20	100
39.8721	100.159	-1.68529	40	100
59.8718	100.297	-2.07686	60	100
79.8618	100.452	-2.26599	80	100
99.8751	100.618	-2.33233	100	100
119.916	100.776	-2.28207	120	100
139.925	100.934	-2.12221	140	100
159.917	101.102	-1.86545	160	100
179.904	101.29	-1.45374	180	100
19.6814	119.967	-2.43549	20	120
39.7011	120.114	-2.99594	40	120
59.6897	120.253	-3.32262	60	120
79.684	120.414	-3.48137	80	120
99.7048	120.581	-3.541	100	120
119.766	120.738	-3.5073	120	120
139.777	120.893	-3.37085	140	120
159.777	121.055	-3.15924	160	120
179.76	121.232	-2.86575	180	120
19.4906	139.922	-3.76866	20	140
39.5418	140.071	-4.29535	40	140
59.513	140.214	-4.55816	60	140
79.5063	140.376	-4.69675	80	140
99.5346	140.544	-4.74967	100	140
119.592	140.702	-4.72698	120	140
139.632	140.854	-4.60867	140	140
159.636	141.011	-4.42635	160	140
179.623	141.181	-4.18275	180	140
19.3148	159.877	-5.09758	20	160
39.3643	160.024	-5.56894	40	160
59.3286	160.171	-5.78361	60	160
79.3407	160.337	-5.90811	80	160
99.3643	160.506	-5.95834	100	160
119.436	160.665	-5.94688	120	160
139.467	160.819	-5.84117	140	160
159.492	160.971	-5.68181	160	160
179.487	161.132	-5.46479	180	160
19.128	179.832	-6.4221	20	180
39.1772	179.979	-6.82036	40	180
59.1505	180.133	-7.0078	60	180
79.1654	180.3	-7.11814	80	180
99.194	180.469	-7.16701	100	180
119.28	180.627	-7.16677	120	180
139.318	180.78	-7.0664	140	180
159.34	180.932	-6.92221	160	180
179.346	181.088	-6.73049	180	180
