59.2274	128.171	-0.848822	20	20
71.8967	115.725	-10.0819	40	20
84.1016	103.284	-19.8908	60	20
93.8801	91.0177	-32.2347	80	20
99.2882	79.6342	-47.5997	100	20
96.7321	71.9567	-65.6325	120	20
86.5932	72.6865	-82.3778	140	20
74.9812	82.9833	-94.3424	160	20
65.7436	98.2538	-102.951	180	20
47.8056	112.59	4.32502	20	40
61.4422	100.077	-3.25504	40	40
74.2096	87.6228	-12.3041	60	40
84.8995	75.2985	-23.7345	80	40
89.3688	64.2806	-39.4835	100	40
83.0152	59.9903	-57.3997	120	40
71.2381	67.8192	-70.7619	140	40
62.0303	83.2093	-79.2898	160	40
55.8707	100.962	-85.9607	180	40
35.5767	97.1268	7.69384	20	60
49.7056	84.5315	1.23344	40	60
63.6569	71.9822	-5.66127	60	60
75.9189	59.5792	-15.2343	80	60
78.3082	49.5952	-31.566	100	60
67.5807	52.8208	-47.096	120	60
59.0835	68.6515	-55.2081	140	60
54.9673	87.2121	-61.2904	160	60
51.9702	106.063	-67.2626	180	60
21.9627	83.9913	3.20751	20	80
39.7619	79.8094	-2.63181	40	80
58.0365	77.783	-10.3	60	80
73.9976	73.7466	-21.4921	80	80
83.741	67.2381	-37.4072	100	80
78.9364	63.3083	-55.6887	120	80
65.5986	74.5532	-62.6044	140	80
60.4123	93.2169	-59.1179	160	80
61.4127	112.064	-52.9419	180	80
19.374	99.3237	-4.50245	20	100
38.118	97.8213	-11.1314	40	100
55.9672	95.3683	-19.5993	60	100
72.5201	91.7201	-30.1389	80	100
85.4756	86.0265	-44.2026	100	100
88.9	79.3325	-62.425	120	100
77.5752	82.0031	-76.6934	140	100
68.7435	98.9976	-76.3255	160	100
66.4533	118.068	-71.1939	180	100
17.9005	117.557	-12.458	20	120
36.2454	115.609	-20.0273	40	120
53.898	112.954	-28.8985	60	120
70.5563	109.417	-39.2861	80	120
85.4134	104.574	-51.797	100	120
94.3597	97.6389	-68.44	120	120
90.4896	93.0479	-87.0617	140	120
78.2974	105.106	-92.6875	160	120
73.9338	123.832	-88.7809	180	120
16.1482	135.439	-21.2414	20	140
34.2706	133.265	-29.2134	40	140
51.8287	130.539	-38.1978	60	140
68.5982	127.099	-48.424	80	140
83.8692	122.58	-60.4522	100	140
96.1611	116.572	-75.0698	120	140
99.7522	109.607	-93.5002	140	140
89.5066	112.098	-107.525	160	140
82.2317	129.66	-105.955	180	140
14.3958	153.322	-30.0248	20	160
32.2959	150.92	-38.3996	40	160
49.7595	148.124	-47.497	60	160
66.64	144.782	-57.5618	80	160
82.3917	140.553	-69.0991	100	160
96.3774	135.249	-82.4367	120	160
104.978	128.04	-99.4728	140	160
102.005	122.777	-118.424	160	160
91.3048	135.629	-122.664	180	160
12.4411	171.056	-38.9745	20	180
30.3211	168.576	-47.5857	40	180
47.6902	165.709	-56.7963	60	180
64.6819	162.464	-66.6996	80	180
80.7707	158.464	-77.8868	100	180
95.2183	153.439	-90.7655	120	180
106.847	147.118	-105.937	140	180
110.604	139.882	-124.575	160	180
101.756	142.319	-138.105	180	180
