35.9284	119.049	-25.161	20	20
48.0957	105.334	-33.1526	40	20
59.0804	90.6803	-41.163	60	20
68.9032	75.1492	-49.0181	80	20
77.2562	58.6101	-56.4791	100	20
84.442	41.3406	-63.5356	120	20
90.6505	23.5371	-70.2057	140	20
96.2351	5.41286	-76.5957	160	20
101.577	-12.802	-82.8949	180	20
37.4043	109.886	-7.59662	20	40
51.115	97.4305	-15.0976	40	40
64.0807	84.3745	-22.8979	60	40
75.7797	70.2902	-30.8977	80	40
85.6561	54.8123	-38.7402	100	40
93.4328	37.9038	-46.0117	120	40
99.6382	20.0935	-52.6604	140	40
104.98	1.87865	-58.9596	160	40
109.745	-16.5937	-65.0079	180	40
33.4655	96.6549	6.34448	20	60
48.5733	85.1847	0.0126116	40	60
63.5554	73.6621	-6.52708	60	60
78.4046	62.0576	-13.212	80	60
92.233	49.6999	-20.6348	100	60
102.344	34.4268	-28.4475	120	60
108.349	16.5362	-35.0002	140	60
112.89	-2.00404	-40.9742	160	60
117.1	-20.6542	-46.8436	180	60
21.9961	83.8863	3.37091	20	80
39.2666	79.6426	-4.29196	40	80
53.6498	71.1313	-15.0529	60	80
65.7491	57.9277	-23.8738	80	80
76.485	41.7092	-28.4815	100	80
86.9495	24.7987	-30.6529	120	80
97.3662	7.76025	-31.66	140	80
107.709	-9.33428	-31.5458	160	80
117.555	-26.4447	-28.9003	180	80
14.4943	92.0679	-9.7323	20	100
27.3302	80.4267	-19.6698	40	100
38.5119	65.2279	-26.2909	60	100
49.0233	48.4595	-29.3068	80	100
59.4734	31.4942	-31.1385	100	100
69.9005	14.4732	-32.4161	120	100
80.3107	-2.59199	-33.0536	140	100
90.6707	-19.6836	-33.0765	160	100
100.975	-36.7898	-32.4655	180	100
0.489491	88.6033	-23.4376	20	120
11.084	72.0704	-27.5252	40	120
21.5579	55.1854	-29.948	60	120
31.9974	38.1897	-31.6241	80	120
42.4375	21.1888	-33.0288	100	120
52.845	4.12096	-33.8097	120	120
63.2552	-12.9442	-34.4472	140	120
73.6125	-30.0329	-34.4585	160	120
83.9526	-47.1211	-34.3362	180	120
-16.3848	78.807	-28.4074	20	140
-5.9076	61.9112	-30.5892	40	140
4.52129	44.8852	-32.1096	60	140
14.9614	27.8842	-33.5144	80	140
25.3793	10.8339	-34.5659	100	140
35.7895	-6.23127	-35.2034	120	140
46.1998	-23.2965	-35.8409	140	140
56.5543	-40.3822	-35.8405	160	140
66.9211	-57.4853	-35.7192	180	140
-33.3949	68.5816	-31.1905	20	160
-22.9548	51.5807	-32.5952	40	160
-12.5147	34.5797	-34	60	160
-2.08639	17.5469	-35.322	80	160
8.32384	0.481676	-35.9595	100	160
18.7341	-16.5835	-36.597	120	160
29.1443	-33.6487	-37.2345	140	160
39.4962	-50.7315	-37.2225	160	160
49.8629	-67.8346	-37.1012	180	160
-50.4309	58.2762	-33.0808	20	180
-39.9908	41.2752	-34.4855	40	180
-29.5507	24.2743	-35.8903	60	180
-19.1419	7.19463	-36.7156	80	180
-8.73163	-9.87056	-37.3531	100	180
1.6786	-26.9358	-37.9906	120	180
12.0888	-44.0009	-38.6281	140	180
22.438	-61.0809	-38.6045	160	180
32.8047	-78.184	-38.4832	180	180
