21.7946	91.5076	-41.5099	20	20
33.8637	75.619	-42.0154	40	20
45.1634	59.1586	-41.7512	60	20
55.3044	42.0185	-40.1262	80	20
64.1689	24.4042	-36.8417	100	20
71.819	6.5823	-31.9573	120	20
78.3965	-11.2477	-25.709	140	20
84.2972	-29.025	-18.6543	160	20
89.7583	-46.7449	-11.1588	180	20
29.318	96.29	-23.7651	20	40
43.1778	81.9939	-25.6429	40	40
56.0282	66.7393	-26.8612	60	40
67.8164	50.614	-27.1169	80	40
77.6591	33.364	-25.114	100	40
85.7397	15.6169	-20.7954	120	40
92.117	-2.19575	-14.2909	140	40
97.5079	-19.9056	-6.68847	160	40
102.077	-37.5021	1.6475	180	40
31.297	95.2828	-4.38616	20	60
46.481	82.4238	-6.36566	40	60
61.6097	69.5038	-8.41333	60	60
76.5591	56.3895	-10.4827	80	60
90.1965	41.9208	-12.1651	100	60
99.6467	24.6572	-9.60715	120	60
105.083	6.95909	-2.11654	140	60
108.912	-10.5306	6.78859	160	60
112.15	-27.9679	16.033	180	60
21.7607	83.6434	3.17657	20	80
38.11	76.502	-5.09971	40	80
51.4988	63.7916	-12.492	60	80
63.175	47.9176	-15.3687	80	80
73.9565	31.3547	-12.3714	100	80
84.5236	15.85	-5.455	120	80
94.932	1.62218	3.95097	140	80
104.875	-11.0411	15.7193	160	80
110.239	-19.2469	32.648	180	80
11.9277	84.6075	-11.9533	20	100
24.3111	69.938	-17.2829	40	100
35.6606	53.5371	-18.8157	60	100
46.4144	36.9019	-15.6369	80	100
57.0164	21.1342	-9.32653	100	100
67.5416	6.10739	-1.36937	120	100
77.9603	-8.1925	7.90481	140	100
88.2018	-21.695	18.4621	160	100
98.0916	-34.1732	30.517	180	100
-3.05132	75.7898	-21.4288	20	120
8.13108	59.1802	-22.0217	40	120
18.8872	42.5738	-18.7999	60	120
29.501	26.5375	-13.0839	80	120
40.0578	11.1713	-5.70035	100	120
50.5595	-3.63519	2.71626	120	120
60.9885	-18.0072	11.8586	140	120
71.327	-31.7971	22.0053	160	120
81.4492	-44.898	33.1598	180	120
-19.3985	64.8234	-25.2278	20	140
-8.65945	48.1955	-21.8951	40	140
1.95897	32.0847	-16.3494	60	140
12.5376	16.486	-9.49372	80	140
23.097	1.18476	-2.03501	100	140
33.5775	-13.3778	6.80189	120	140
44.0168	-27.8219	15.8125	140	140
54.3553	-41.6117	25.9592	160	140
64.5909	-55.1405	36.46	180	140
-36.2061	53.8172	-24.9903	20	160
-25.5831	37.6318	-19.6149	40	160
-14.9827	21.8006	-13.2871	60	160
-4.42099	6.52313	-5.86754	80	160
6.11492	-8.55782	2.05062	100	160
16.5955	-23.1204	10.8875	120	160
27.0451	-37.6365	19.7663	140	160
37.3836	-51.4264	29.913	160	160
47.722	-65.2163	40.0597	180	160
-53.1252	43.179	-22.8805	20	180
-42.4965	27.2675	-17.0618	40	180
-31.9413	11.8378	-9.66091	60	180
-21.3796	-3.4397	-2.24137	80	180
-10.8671	-18.3004	6.13625	100	180
-0.386577	-32.8629	14.9732	120	180
10.094	-47.4255	23.8101	140	180
20.4119	-61.2411	33.8668	160	180
30.7503	-75.031	44.0135	180	180
