53.5241	118.285	30.8072	20	20
69.6644	110.27	22.1324	40	20
85.8047	102.255	13.4576	60	20
101.857	94.4587	4.37919	80	20
117.687	86.9519	-5.2678	100	20
133.452	79.5537	-15.0671	120	20
148.843	72.7525	-25.8768	140	20
164.033	66.3015	-37.1367	160	20
178.908	60.4052	-49.1362	180	20
42.4937	102.721	24.694	20	40
58.8097	94.414	16.5859	40	40
74.95	86.3991	7.91109	60	40
91.0903	78.3843	-0.763704	80	40
106.946	70.8742	-10.3812	100	40
122.471	63.8614	-20.828	120	40
137.505	57.6826	-32.4508	140	40
152.029	52.565	-45.1869	160	40
166.227	48.4194	-58.618	180	40
31.2152	88.1221	17.005	20	60
47.5578	79.5335	9.31383	40	60
63.9005	70.9449	1.62267	60	60
80.2103	62.5496	-6.3493	80	60
96.0999	54.9703	-15.7793	100	60
110.422	50.5179	-28.924	120	60
124.321	48.4868	-43.152	140	60
138.282	46.9185	-57.3813	160	60
152.29	45.5813	-71.5937	180	60
20.8763	81.6622	2.99696	20	80
39.7518	79.7063	-2.80424	40	80
58.3934	77.6401	-9.64687	60	80
76.4501	74.7244	-17.6739	80	80
94.1317	71.2567	-26.3355	100	80
111.429	67.2833	-35.6004	120	80
128.028	62.573	-45.777	140	80
142.118	57.2072	-58.8013	160	80
150.449	59.7324	-76.2489	180	80
19.0323	98.6057	-6.46671	20	100
37.5413	96.3405	-13.5817	40	100
55.7327	93.6273	-21.3441	60	100
73.7055	90.568	-29.5671	80	100
91.4528	87.1882	-38.1257	100	100
109.074	83.657	-46.9013	120	100
126.388	79.6709	-56.162	140	100
143.517	75.4431	-65.6662	160	100
160.137	70.7259	-75.8196	180	100
16.6892	115.041	-17.5165	20	120
34.9703	112.42	-25.1932	40	120
52.9881	109.471	-33.2374	60	120
70.9609	106.412	-41.4604	80	120
88.7738	103.12	-49.9158	100	120
106.395	99.5886	-58.6915	120	120
124.017	96.0573	-67.4671	140	120
141.347	92.0586	-76.7236	160	120
158.551	88.0251	-86.0913	180	120
14.1182	131.121	-29.128	20	140
32.2707	128.374	-36.9076	40	140
50.2435	125.314	-45.1306	60	140
68.2163	122.255	-53.3537	80	140
86.0949	119.051	-61.706	100	140
103.716	115.52	-70.4816	120	140
121.338	111.989	-79.2572	140	140
138.96	108.458	-88.0328	160	140
156.305	104.446	-97.2852	180	140
11.5473	147.201	-40.7396	20	160
29.5261	144.217	-48.8008	40	160
47.4989	141.158	-57.0239	60	160
65.4717	138.099	-65.2469	80	160
83.416	134.983	-73.4962	100	160
101.038	131.452	-82.2718	120	160
118.659	127.92	-91.0474	140	160
136.281	124.389	-99.823	160	160
153.902	120.858	-108.599	180	160
8.80867	163.12	-52.4711	20	180
26.7815	160.061	-60.6941	40	180
44.7543	157.001	-68.9171	60	180
62.7271	153.942	-77.1402	80	180
80.6999	150.883	-85.3632	100	180
98.3586	147.383	-94.0619	120	180
115.98	143.852	-102.838	140	180
133.602	140.321	-111.613	160	180
151.223	136.789	-120.389	180	180
